N° BOLETIN;PATENTE;FECHA EMISION;AÑO DEL PERMISO;VALOR PERMISO; VALOR IPC;VALOR MULTA;TOTAL A PAGAR;TIPO DE PAGO; CAJA;TIPO VEHICULO;FECHA PAGO; Codigo Sii ; Clasificacion ; Fondos a Terceros 
2270;RFCG-29-7;05-10-2021;2021;343986;0;15479;359465;CONTADO   ;PRESENCIAL;CAMIONETA ;06-10-2021;CT079017421;FACTURA;No
2461;RFL-010-2;06-12-2021;2021;25489;1300;3617;30406;CONTADO   ;PRESENCIAL;Moto      ;06-12-2021;MT173015320;NORMAL;No
1401;RG-4349-9;27-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;STATION WA;31-05-2021;SU227004397;NORMAL;No
1177;RJ-2433-7;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;26-04-2021;SU229004498;NORMAL;No
576;RJ-9069-0;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;24-03-2021;CT064002297;NORMAL;No
1624;RJ-9449-1;05-06-2021;2021;25489;229;1157;26875;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-06-2021;SD160005898;NORMAL;No
1365;RL-7718-9;07-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;JEEP      ;30-04-2021;SU229004498;NORMAL;No
2543;RLBB-45-0;29-12-2021;2021;8772;0;132;8904;CONTADO   ;PRESENCIAL;BUS       ;29-12-2021; ;FACTURA;No
907;RN-1494-7;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB077005997;NORMAL;No
1375;RR-7876-6;12-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT111000698;NORMAL;No
1237;RS-8324-1;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;27-04-2021;SU227007598;NORMAL;No
965;RS-8835-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB229004198;NORMAL;No
2213;RS-9796-K;02-09-2021;2021;12910;103;195;13208;2ª Cuota  ;PAGADO INTERNET;JEEP      ;29-09-2021;SU121000398;NORMAL;No
1277;RS-9796-K;31-03-2021;2021;12745;0;0;12745;1ª Cuota  ;PRESENCIAL;JEEP      ;27-04-2021;SU121000398;NORMAL;No
908;RV-3295-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT079004998;NORMAL;No
864;RV-7683-2;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;16-04-2021;SU176004498;NORMAL;No
2206;RX-6303-4;28-09-2021;2021;52161;0;0;52161;CONTADO   ;PAGADO INTERNET;CAMION    ;28-09-2021; ;NORMAL;No
1075;RX-9892-K;20-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235003598;NORMAL;No
2136;RZ-6180-4;06-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;07-09-2021; ;NORMAL;No
1469;RZ-7715-8;17-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;AUTOMOVIL ;17-05-2021;SD176010198;NORMAL;No
1388;SA-5692-3;19-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT235003198;NORMAL;No
1636;SA-8726-8;18-06-2021;2020;12493;425;1938;14856;2ª Cuota  ;PRESENCIAL;STATION WA;18-06-2021;SU227002898;NORMAL;No
1637;SA-8726-8;18-06-2021;2021;25489;229;1157;26875;CONTADO   ;PRESENCIAL;STATION WA;18-06-2021;SU227002898;NORMAL;No
1550;SE-5487-0;03-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-05-2021;SD111002498;NORMAL;No
1546;SF-7995-9;29-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;31-05-2021;CT160001898;NORMAL;No
2409;SHG-082-0;16-11-2021;2021;4386;0;0;4386;CONTADO   ;PRESENCIAL;Moto      ;16-11-2021; ;FACTURA;No
893;SJ-9311-4;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD111004998;NORMAL;No
507;SN-3623-8;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;22-03-2021;SU229002498;NORMAL;No
557;SN-4331-5;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;24-03-2021;CT132000498;NORMAL;No
409;SP-9015-6;12-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;15-03-2021;CT235004199;NORMAL;No
476;SR-7192-K;18-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;18-03-2021;CT132001299;NORMAL;No
1968;SR-8406-1;06-08-2021;2021;25489;331;1937;27757;CONTADO   ;PRESENCIAL;AUTOMOVIL ;06-08-2021;HB077005999;NORMAL;No
859;SR-8864-4;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT111000798;NORMAL;No
994;SR-9860-7;05-04-2021;2021;39597;79;595;40271;CONTADO   ;PRESENCIAL;STATION WA;16-04-2021;SU162001599;NORMAL;No
648;SS-1707-3;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;29-03-2021;SU229004598;NORMAL;No
1361;SS-9327-6;06-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-04-2021;HB052008899;NORMAL;No
873;SS-9686-0;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT176004599;NORMAL;No
600;SS-9733-6;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;25-03-2021;CT079008399;NORMAL;No
721;ST-3547-5;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;30-03-2021;SU176004599;NORMAL;No
680;ST-9613-K;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT235003299;NORMAL;No
696;SV-8526-9;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SU227009099;NORMAL;No
1289;SW-2305-3;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;27-04-2021;HB229006807;NORMAL;No
1113;SW-4882-K;25-03-2021;2021;60240;0;0;60240;CONTADO   ;PRESENCIAL;JEEP      ;31-03-2021;VN235003407;NORMAL;No
1009;SX-8356-2;05-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB111000699;NORMAL;No
1363;SZ-4616-K;06-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-04-2021;HB229003599;NORMAL;No
677;TA-1545-5;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;29-03-2021;CT166001499;NORMAL;No
499;TA-1632-K;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;22-03-2021;CT160001499;NORMAL;No
397;TC-7477-9;11-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;29-03-2021;CT050009499;NORMAL;No
550;TC-7515-5;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;29-03-2021;CT050010399;NORMAL;No
2502;TD-5578-5;17-12-2021;2019;24600;2977;13651;41228;CONTADO   ;PRESENCIAL;STATION WA;17-12-2021;SU176004199;NORMAL;Si
2503;TD-5578-5;17-12-2021;2020;24837;2061;8473;35371;CONTADO   ;PRESENCIAL;STATION WA;17-12-2021;SU176004199;NORMAL;Si
2504;TD-5578-5;17-12-2021;2021;25489;1300;3617;30406;CONTADO   ;PRESENCIAL;STATION WA;17-12-2021;SU176004199;NORMAL;No
564;TH-5389-6;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;24-03-2021;HB243004699;NORMAL;No
657;TH-7763-9;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;26-03-2021;CT079009399;NORMAL;No
937;TJ-1315-5;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB077006400;NORMAL;No
843;TJ-2631-1;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT160003400;NORMAL;No
818;TJ-9436-8;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB077006400;NORMAL;No
706;TL-8963-0;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-03-2021;VN111003500;NORMAL;No
1399;TN-8888-4;27-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-05-2021;SD176012300;NORMAL;No
381;TP-9399-8;09-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;09-03-2021;SU229005100;NORMAL;No
975;TR-7590-0;01-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;16-04-2021;SD111008700;NORMAL;No
877;TS-6130-0;30-03-2021;2021;30401;0;0;30401;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;VN235002300;NORMAL;No
1190;TT-5938-6;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;26-04-2021;SD176009200;NORMAL;No
526;TU-3357-8;22-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;22-03-2021;CT111000900;NORMAL;No
1008;TU-8565-9;04-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;31-03-2021;SU229005100;NORMAL;No
1067;TW-2668-6;18-03-2021;2021;29931;0;0;29931;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT079011607;NORMAL;No
2205;TX-2188-9;28-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;29-09-2021; ;NORMAL;No
1068;TY-3455-1;18-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235004100;NORMAL;No
905;TY-4938-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT166001800;NORMAL;No
737;TY-7523-1;29-03-2021;2021;28055;0;0;28055;CONTADO   ;PRESENCIAL;AUTOMOVIL ;16-04-2021;SD162009998;FRANQUICIA DIPLOMATICA;No
949;TY-8659-4;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT176004000;NORMAL;No
709;TZ-4144-7;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT235004601;NORMAL;No
1037;TZ-4205-2;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;31-03-2021;SU229005101;NORMAL;No
512;TZ-6105-7;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;22-03-2021;SU229005100;NORMAL;No
1315;TZ-6809-4;01-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-04-2021;SD050016000;NORMAL;No
835;UA-2882-8;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD132004201;NORMAL;No
430;UA-7418-8;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;VAN       ;15-03-2021;VN111006701;NORMAL;No
1385;UB-7729-7;17-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;STATION WA;30-04-2021;SU235003101;NORMAL;No
2251;UC-1729-7;30-09-2021;2021;25489;535;2342;28366;CONTADO   ;PRESENCIAL;STATION WA;30-09-2021;SU111002700;NORMAL;No
2200;UC-2574-5;28-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;28-09-2021; ;NORMAL;No
2370;UC-3493-0;05-11-2021;2019;26200;2777;13909;42886;CONTADO   ;PRESENCIAL;STATION WA;05-11-2021;SU111002801;NORMAL;Si
2371;UC-3493-0;05-11-2021;2020;24837;1714;7965;34516;CONTADO   ;PRESENCIAL;STATION WA;05-11-2021;SU111002801;NORMAL;Si
2372;UC-3493-0;05-11-2021;2021;25489;943;3172;29604;CONTADO   ;PRESENCIAL;STATION WA;05-11-2021;SU111002801;NORMAL;No
1129;UC-7014-7;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;VN111007001;NORMAL;No
2397;UC-8698-1;11-11-2021;2020;24837;1714;7965;34516;CONTADO   ;PRESENCIAL;CAMIONETA ;11-11-2021;CT050012701;NORMAL;No
450;UD-7564-K;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;16-03-2021;SU111003201;NORMAL;No
551;UE-3808-0;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;24-03-2021;SD176021404;NORMAL;No
2311;UF-3639-2;19-10-2021;2021;25489;637;2743;28869;CONTADO   ;PRESENCIAL;AUTOMOVIL ;19-10-2021;SD235012301;NORMAL;No
1716;UG-2334-1;22-07-2021;2020;24837;1093;6223;32153;CONTADO   ;PRESENCIAL;STATION WA;23-07-2021;SU111003301;NORMAL;No
1717;UG-2334-1;22-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;STATION WA;23-07-2021;SU111003301;NORMAL;No
948;UL-3205-5;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;VN229000101;NORMAL;No
1281;UN-2637-8;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;27-04-2021;CT079010501;NORMAL;No
361;UN-8000-3;05-03-2021;2018;23510;2116;13838;39464;CONTADO   ;PRESENCIAL;FURGON    ;05-03-2021;CO197000901;NORMAL;No
362;UN-8000-3;05-03-2021;2019;24177;1620;9287;35084;CONTADO   ;PRESENCIAL;FURGON    ;05-03-2021;CO197000901;NORMAL;No
363;UN-8000-3;05-03-2021;2020;24837;770;4609;30216;CONTADO   ;PRESENCIAL;FURGON    ;05-03-2021;CO197000901;NORMAL;No
364;UN-8000-3;05-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;05-03-2021;CO197000901;NORMAL;No
1007;UP-2742-3;04-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT160004501;NORMAL;No
286;US-7185-5;12-02-2021;2020;5113;0;0;5113;DUPLICADO ;PRESENCIAL;FURGON    ;12-02-2021; ;DUPLICADO;No
527;UT-5717-2;22-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;22-03-2021;CT176006301;NORMAL;No
1191;UU-7675-9;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;26-04-2021;SD235012501;NORMAL;No
716;UU-7978-2;29-03-2021;2021;12745;0;0;12745;1ª Cuota  ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050015101;NORMAL;No
2083;UU-7978-2;30-08-2021;2021;12910;0;0;12910;2ª Cuota  ;PRESENCIAL;CAMIONETA ;30-08-2021;CT050015101;NORMAL;No
867;UU-8271-6;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU057001402;NORMAL;No
1064;UV-3591-7;17-03-2021;2021;25803;0;0;25803;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;VN050001600;NORMAL;No
570;UX-9856-5;23-03-2021;2020;24837;770;4609;30216;CONTADO   ;PRESENCIAL;CAMIONETA ;24-03-2021;CT079011902;NORMAL;No
571;UX-9856-5;23-03-2021;2021;12745;0;0;12745;1ª Cuota  ;PRESENCIAL;CAMIONETA ;24-03-2021;CT079011902;NORMAL;No
2098;UX-9856-5;31-08-2021;2021;12910;0;0;12910;2ª Cuota  ;PRESENCIAL;CAMIONETA ;31-08-2021;CT079011902;NORMAL;No
1444;UY-6856-3;14-05-2021;2020;24837;919;5409;31165;CONTADO   ;PRESENCIAL;CAMIONETA ;18-05-2021;CT050012702;NORMAL;No
1445;UY-6856-3;14-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;CAMIONETA ;18-05-2021;CT050012702;NORMAL;No
1340;UZ-5918-6;02-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-04-2021;SD077003702;NORMAL;No
1708;UZ-6859-2;20-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;AUTOMOVIL ;20-07-2021;SD176017402;NORMAL;No
1280;VA-0297-9;31-03-2021;2021;93686;0;0;93686;CONTADO   ;PRESENCIAL;Moto      ;27-04-2021;MT032005311;NORMAL;No
2144;VA-6159-2;07-09-2021;2021;25489;535;2342;28366;CONTADO   ;PRESENCIAL;AUTOMOVIL ;07-09-2021;HB229004102;NORMAL;No
858;VA-7024-9;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;16-04-2021;SU229006202;NORMAL;No
894;VB-4088-1;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD111009602;NORMAL;No
630;VC-1831-7;25-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;25-03-2021;SD050018103;NORMAL;No
1559;VC-2535-6;19-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-05-2021;SD050017102;NORMAL;No
418;VD-6034-2;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;15-03-2021;CT235003502;NORMAL;No
1272;VE-4231-4;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;27-04-2021;CT176003102;NORMAL;No
644;VE-7740-1;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;26-03-2021;SD050018402;NORMAL;No
668;VE-8219-7;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;26-03-2021;SU106003002;NORMAL;No
472;VF-0440-9;18-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;Moto      ;18-03-2021;MT106023209;NORMAL;No
1463;VF-6434-7;14-04-2021;2021;12745;25;192;12962;1ª Cuota  ;PRESENCIAL;AUTOMOVIL ;31-05-2021;SD160008402;NORMAL;No
1676;VG-6919-K;01-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;AUTOMOVIL ;24-08-2021;SD235012303;NORMAL;No
2237;VH-8160-7;29-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;CAMION    ;29-09-2021; ;NORMAL;No
440;VH-8196-8;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;15-03-2021;CT050015103;NORMAL;No
1122;VL-9548-2;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050016703;NORMAL;No
1125;VN-1033-1;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050013603;NORMAL;No
1297;VP-1559-1;31-03-2021;2021;28354;0;0;28354;CONTADO   ;PRESENCIAL;MINIBUS PA;27-04-2021;VN132005903;NORMAL;No
2315;VP-8770-3;19-10-2021;2021;52161;209;786;53156;CONTADO   ;PRESENCIAL;CAMION    ;19-10-2021; ;NORMAL;No
1552;VT-7557-1;04-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;STATION WA;31-05-2021;SU111001799;NORMAL;No
1558;VT-7939-9;18-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;CAMIONETA ;31-05-2021;CT050015103;NORMAL;No
417;VU-4012-8;15-03-2021;2020;63796;1978;11839;77613;CONTADO   ;PRESENCIAL;STATION WA;15-03-2021;VN079004403;NORMAL;No
424;VU-4012-8;15-03-2021;2021;57237;0;0;57237;CONTADO   ;PRESENCIAL;STATION WA;15-03-2021;VN079004403;NORMAL;No
1313;VV-1631-0;01-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;STATION WA;30-04-2021;SU079003403;NORMAL;No
2066;VV-4852-2;25-08-2021;2021;12910;0;0;12910;2ª Cuota  ;PAGADO INTERNET;CAMIONETA ;28-09-2021;CT050015003;NORMAL;No
848;VV-4852-2;30-03-2021;2021;12745;0;0;12745;1ª Cuota  ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050015003;NORMAL;No
1718;VV-4954-5;22-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;CAMIONETA ;23-07-2021;CT050015003;NORMAL;No
950;VX-6949-4;31-03-2021;2021;29275;0;0;29275;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;VN121000303;NORMAL;No
592;VY-1977-7;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;25-03-2021;CT176003203;NORMAL;No
1556;VZ-8649-5;13-05-2021;2021;25520;153;770;26443;CONTADO   ;PRESENCIAL;CAMIONETA ;31-05-2021;CT176019604;NORMAL;No
874;VZ-9148-0;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;16-04-2021;SD111009604;NORMAL;No
453;WA-7007-K;16-03-2021;2021;43163;0;0;43163;CONTADO   ;PRESENCIAL;STATION WA;16-03-2021;SU050005106;NORMAL;No
371;WA-9261-8;05-03-2021;2021;35093;0;0;35093;CONTADO   ;PRESENCIAL;CAMIONETA ;05-03-2021;CT160007306;NORMAL;No
897;WB-4561-4;30-03-2021;2021;34859;0;0;34859;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU184011207;NORMAL;No
404;WB-8236-6;12-03-2021;2021;66995;0;0;66995;CONTADO   ;PRESENCIAL;STATION WA;15-03-2021;VN235003106;NORMAL;No
666;WE-4497-2;26-03-2021;2021;30213;0;0;30213;CONTADO   ;PRESENCIAL;MINIBUS PA;26-03-2021;VN111009906;NORMAL;No
840;WE-8181-9;30-03-2021;2021;33592;0;0;33592;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT176017506;NORMAL;No
1378;WF-7433-7;13-04-2021;2021;25709;51;386;26146;CONTADO   ;PRESENCIAL;JEEP      ;30-04-2021;SU229017506;NORMAL;No
1329;WF-9367-6;01-04-2021;2021;33592;67;505;34164;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT176017506;NORMAL;No
396;WH-7292-9;11-03-2021;2021;26741;0;0;26741;CONTADO   ;PRESENCIAL;FURGON    ;11-03-2021;VN132001606;NORMAL;No
1505;WK-5453-9;27-05-2021;2020;24837;919;5409;31165;CONTADO   ;PRESENCIAL;AUTOMOVIL ;28-05-2021;HB077010607;NORMAL;No
1506;WK-5453-9;27-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;AUTOMOVIL ;28-05-2021;HB077010607;NORMAL;No
2199;WK-7202-2;27-09-2021;2021;156483;0;0;156483;CONTADO   ;PRESENCIAL;CHASIS CAB;28-09-2021; ;NORMAL;No
617;WP-2107-1;25-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;25-03-2021;SD176022107;NORMAL;No
1221;WP-9222-K;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;26-04-2021;SD176021407;NORMAL;No
442;WT-8753-K;15-03-2021;2021;29368;0;0;29368;CONTADO   ;PRESENCIAL;STATION WA;16-03-2021;SU111005007;NORMAL;No
2176;WU-3545-3;16-09-2021;2021;28055;589;2578;31222;CONTADO   ;PRESENCIAL;CAMIONETA ;20-09-2021;CT111002707;NORMAL;No
854;WV-4458-8;30-03-2021;2021;32091;0;0;32091;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU059010008;NORMAL;No
1072;WV-4864-8;19-03-2021;2021;30494;0;0;30494;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT176019507;NORMAL;No
1432;WW-3410-0;11-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;AUTOMOVIL ;11-05-2021;HB229006807;NORMAL;No
909;WW-7233-0;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD079011907;NORMAL;No
462;WW-9483-9;17-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;FURGON    ;18-03-2021;CO197001207;NORMAL;No
415;WX-3981-6;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;15-03-2021;SD050021807;NORMAL;No
1022;WZ-7649-4;09-03-2021;2021;35469;0;0;35469;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU132009207;NORMAL;No
2140;WZ-9161-2;07-09-2021;2021;52161;0;0;52161;CONTADO   ;PRESENCIAL;RETROEXCAV;10-09-2021; ;NORMAL;No
689;WZ-9276-7;29-03-2021;2021;25897;0;0;25897;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050025407;NORMAL;No
662;XA-7752-9;26-03-2021;2021;26460;0;0;26460;CONTADO   ;PRESENCIAL;STATION WA;26-03-2021;SU111002803;NORMAL;No
1239;XB-3276-7;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;27-04-2021;CT176015304;NORMAL;No
700;XB-5052-8;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;30-03-2021;CT050014403;NORMAL;No
1103;XD-2001-6;24-03-2021;2021;27586;0;0;27586;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU106002604;NORMAL;No
704;XE-5012-2;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-03-2021;HB050003804;NORMAL;No
1374;XF-5916-7;12-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT235003504;NORMAL;No
466;XF-6007-6;18-03-2021;2021;31049;0;0;31049;CONTADO   ;PRESENCIAL;CAMIONETA ;18-03-2021;CT235009304;NORMAL;No
2342;XG-2758-8;21-10-2021;2021;26835;671;2888;30394;CONTADO   ;PAGADO INTERNET;CAMIONETA ;02-11-2021;CT166003204;NORMAL;No
942;XG-8765-3;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU229015204;NORMAL;No
823;XL-8382-4;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT166002504;NORMAL;No
663;XN-8634-2;26-03-2021;2021;25608;0;0;25608;CONTADO   ;PRESENCIAL;CAMIONETA ;29-03-2021;CT176017404;NORMAL;No
454;XR-3356-0;16-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;16-03-2021;SU229016704;NORMAL;No
